service,priority,call_quarter,call_year,geoid,record_count
EMS,E2,Q1,2023,420031115003,27
EMS,E2,Q1,2023,420031115004,39
EMS,E2,Q1,2023,420031203001,15
EMS,E2,Q1,2023,420031203002,3
EMS,E2,Q1,2023,420031204001,1
EMS,E2,Q1,2023,420031204002,1
EMS,E2,Q1,2023,420031207001,14
EMS,E2,Q1,2023,420031207002,12
EMS,E2,Q1,2023,420031208001,11
EMS,E2,Q1,2023,420031208002,13
EMS,E2,Q1,2023,420031301001,13
EMS,E2,Q1,2023,420031301002,2
EMS,E2,Q1,2023,420031301003,7
EMS,E2,Q1,2023,420031302001,8
EMS,E2,Q1,2023,420031302002,5
EMS,E2,Q1,2023,420031303001,13
EMS,E2,Q1,2023,420031303002,9
EMS,E2,Q1,2023,420031303003,15
EMS,E2,Q1,2023,420031304001,11
EMS,E2,Q1,2023,420031304002,9
EMS,E2,Q1,2023,420031304003,3
EMS,E2,Q1,2023,420031306001,10
EMS,E2,Q1,2023,420031306002,11
EMS,E2,Q1,2023,420031306003,34
EMS,E2,Q1,2023,420031401001,1
EMS,E2,Q1,2023,420031401002,4
EMS,E2,Q1,2023,420031401003,5
EMS,E2,Q1,2023,420031401004,7
EMS,E2,Q1,2023,420031402001,6
EMS,E2,Q1,2023,420031402002,7
EMS,E2,Q1,2023,420031403001,3
EMS,E2,Q1,2023,420031403002,5
EMS,E2,Q1,2023,420031403003,7
EMS,E2,Q1,2023,420031403004,6
EMS,E2,Q1,2023,420031404001,9
EMS,E2,Q1,2023,420031404002,1
EMS,E2,Q1,2023,420031404003,6
EMS,E2,Q1,2023,420031405001,14
EMS,E2,Q1,2023,420031405002,4
EMS,E2,Q1,2023,420031405003,6
EMS,E2,Q1,2023,420031406001,4
EMS,E2,Q1,2023,420031406002,5
EMS,E2,Q1,2023,420031406003,9
EMS,E2,Q1,2023,420031408001,6
EMS,E2,Q1,2023,420031408002,11
EMS,E2,Q1,2023,420031408003,11
EMS,E2,Q1,2023,420031410001,3
EMS,E2,Q1,2023,420031411001,9
EMS,E2,Q1,2023,420031413001,9
EMS,E2,Q1,2023,420031413002,6
EMS,E2,Q1,2023,420031413003,32
EMS,E2,Q1,2023,420031414001,3
EMS,E2,Q1,2023,420031414002,1
EMS,E2,Q1,2023,420031414003,1
EMS,E2,Q1,2023,420031414004,31
EMS,E2,Q1,2023,420031414005,14
EMS,E2,Q1,2023,420031516001,2
EMS,E2,Q1,2023,420031516002,5
EMS,E2,Q1,2023,420031516003,1
EMS,E2,Q1,2023,420031517001,13
EMS,E2,Q1,2023,420031517002,6
EMS,E2,Q1,2023,420031517003,6
EMS,E2,Q1,2023,420031517004,3
EMS,E2,Q1,2023,420031517005,4
EMS,E2,Q1,2023,420031517006,4
EMS,E2,Q1,2023,420031608001,3
EMS,E2,Q1,2023,420031608002,2
EMS,E2,Q1,2023,420031608003,5
EMS,E2,Q1,2023,420031608004,7
EMS,E2,Q1,2023,420031609001,27
EMS,E2,Q1,2023,420031609002,33
EMS,E2,Q1,2023,420031702001,27
EMS,E2,Q1,2023,420031702002,9
EMS,E2,Q1,2023,420031702003,15
EMS,E2,Q1,2023,420031702004,9
EMS,E2,Q1,2023,420031706001,4
EMS,E2,Q1,2023,420031706002,1
EMS,E2,Q1,2023,420031706003,8
EMS,E2,Q1,2023,420031803001,14
EMS,E2,Q1,2023,420031803002,13
EMS,E2,Q1,2023,420031803003,7
EMS,E2,Q1,2023,420031807001,1
EMS,E2,Q1,2023,420031807002,16
EMS,E2,Q1,2023,420031807003,12
EMS,E2,Q1,2023,420031903001,9
EMS,E2,Q1,2023,420031903002,11
EMS,E2,Q1,2023,420031911001,12
EMS,E2,Q1,2023,420031911002,10
EMS,E2,Q1,2023,420031914001,29
EMS,E2,Q1,2023,420031914002,10
EMS,E2,Q1,2023,420031915001,11
EMS,E2,Q1,2023,420031915002,16
EMS,E2,Q1,2023,420031916001,12
EMS,E2,Q1,2023,420031916002,5
EMS,E2,Q1,2023,420031916003,3
EMS,E2,Q1,2023,420031916004,3
EMS,E2,Q1,2023,420031916005,8
EMS,E2,Q1,2023,420031917001,11
EMS,E2,Q1,2023,420031917002,5
EMS,E2,Q1,2023,420031917003,2
EMS,E2,Q1,2023,420031918001,12
EMS,E2,Q1,2023,420031918002,2
EMS,E2,Q1,2023,420031918003,3
EMS,E2,Q1,2023,420031918004,9
EMS,E2,Q1,2023,420031918005,6
EMS,E2,Q1,2023,420031918006,7
EMS,E2,Q1,2023,420031918007,5
EMS,E2,Q1,2023,420031919001,3
EMS,E2,Q1,2023,420031919002,7
EMS,E2,Q1,2023,420031919003,4
EMS,E2,Q1,2023,420031920001,7
EMS,E2,Q1,2023,420031920002,21
EMS,E2,Q1,2023,420031920003,12
EMS,E2,Q1,2023,420031920004,3
EMS,E2,Q1,2023,420031920005,6
EMS,E2,Q1,2023,420032022001,7
EMS,E2,Q1,2023,420032022002,10
EMS,E2,Q1,2023,420032022003,6
EMS,E2,Q1,2023,420032023001,6
EMS,E2,Q1,2023,420032023002,8
EMS,E2,Q1,2023,420032023003,10
EMS,E2,Q1,2023,420032107001,15
EMS,E2,Q1,2023,420032107002,4
EMS,E2,Q1,2023,420032206001,18
EMS,E2,Q1,2023,420032206002,9
EMS,E2,Q1,2023,420032406001,5
EMS,E2,Q1,2023,420032406002,17
EMS,E2,Q1,2023,420032412001,1
EMS,E2,Q1,2023,420032412002,3
EMS,E2,Q1,2023,420032503001,9
EMS,E2,Q1,2023,420032507001,16
EMS,E2,Q1,2023,420032509001,7
EMS,E2,Q1,2023,420032509002,3
EMS,E2,Q1,2023,420032602001,5
EMS,E2,Q1,2023,420032602002,7
EMS,E2,Q1,2023,420032602003,1
EMS,E2,Q1,2023,420032607001,4
EMS,E2,Q1,2023,420032607002,1
EMS,E2,Q1,2023,420032609001,28
EMS,E2,Q1,2023,420032612001,3
EMS,E2,Q1,2023,420032614001,4
EMS,E2,Q1,2023,420032614002,8
EMS,E2,Q1,2023,420032614003,6
EMS,E2,Q1,2023,420032614004,16
EMS,E2,Q1,2023,420032615001,11
EMS,E2,Q1,2023,420032615002,10
EMS,E2,Q1,2023,420032620001,14
EMS,E2,Q1,2023,420032620002,16
EMS,E2,Q1,2023,420032620003,5
EMS,E2,Q1,2023,420032701001,6
EMS,E2,Q1,2023,420032701002,18
EMS,E2,Q1,2023,420032703001,15
EMS,E2,Q1,2023,420032703002,15
EMS,E2,Q1,2023,420032704001,8
EMS,E2,Q1,2023,420032708001,5
EMS,E2,Q1,2023,420032708002,5
EMS,E2,Q1,2023,420032708003,5
EMS,E2,Q1,2023,420032715001,5
EMS,E2,Q1,2023,420032715002,19
EMS,E2,Q1,2023,420032715003,10
EMS,E2,Q1,2023,420032814001,7
EMS,E2,Q1,2023,420032814002,32
EMS,E2,Q1,2023,420032815002,5
EMS,E2,Q1,2023,420032901001,5
EMS,E2,Q1,2023,420032901002,2
EMS,E2,Q1,2023,420032901003,8
EMS,E2,Q1,2023,420032902001,6
EMS,E2,Q1,2023,420032902002,12
EMS,E2,Q1,2023,420032902003,1
EMS,E2,Q1,2023,420032902004,6
EMS,E2,Q1,2023,420032902005,8
EMS,E2,Q1,2023,420032904001,8
EMS,E2,Q1,2023,420032904002,8
EMS,E2,Q1,2023,420032904003,2
EMS,E2,Q1,2023,420032904004,15
EMS,E2,Q1,2023,420032904005,5
EMS,E2,Q1,2023,420033001001,5
EMS,E2,Q1,2023,420033001002,4
EMS,E2,Q1,2023,420033001003,13
EMS,E2,Q1,2023,420033001004,8
EMS,E2,Q1,2023,420033001005,9
EMS,E2,Q1,2023,420033001006,5
EMS,E2,Q1,2023,420033102001,1
EMS,E2,Q1,2023,420033102002,5
EMS,E2,Q1,2023,420033102003,4
EMS,E2,Q1,2023,420033102004,4
EMS,E2,Q1,2023,420033102005,7
EMS,E2,Q1,2023,420033103001,4
EMS,E2,Q1,2023,420033204001,20
EMS,E2,Q1,2023,420033204002,4
EMS,E2,Q1,2023,420033204003,6
EMS,E2,Q1,2023,420033206001,14
EMS,E2,Q1,2023,420033206002,10
EMS,E2,Q1,2023,420033207001,9
EMS,E2,Q1,2023,420033207002,11
EMS,E2,Q1,2023,420034690003,1
EMS,E2,Q1,2023,420034772001,1
EMS,E2,Q1,2023,420034810003,1
EMS,E2,Q1,2023,420035616001,11
EMS,E2,Q1,2023,420035616002,11
EMS,E2,Q1,2023,420035616003,5
EMS,E2,Q1,2023,420035616004,3
EMS,E2,Q1,2023,420035617002,6
EMS,E2,Q1,2023,420035619001,21
EMS,E2,Q1,2023,420035619002,10
EMS,E2,Q1,2023,420035620001,7
EMS,E2,Q1,2023,420035620002,27
EMS,E2,Q1,2023,420035620003,8
EMS,E2,Q1,2023,420035623001,4
EMS,E2,Q1,2023,420035623002,23
EMS,E2,Q1,2023,420035623003,3
EMS,E2,Q1,2023,420035623004,10
EMS,E2,Q1,2023,420035623005,5
EMS,E2,Q1,2023,420035623006,10
EMS,E2,Q1,2023,420035624001,8
EMS,E2,Q1,2023,420035624002,6
EMS,E2,Q1,2023,420035624003,4
EMS,E2,Q1,2023,420035624004,6
EMS,E2,Q1,2023,420035624005,8
EMS,E2,Q1,2023,420035625001,6
EMS,E2,Q1,2023,420035625002,3
EMS,E2,Q1,2023,420035625003,7
EMS,E2,Q1,2023,420035625004,10
EMS,E2,Q1,2023,420035626001,19
EMS,E2,Q1,2023,420035626002,11
EMS,E2,Q1,2023,420035626003,9
EMS,E2,Q1,2023,420035626004,6
EMS,E2,Q1,2023,420035627001,4
EMS,E2,Q1,2023,420035627002,28
EMS,E2,Q1,2023,420035628001,5
EMS,E2,Q1,2023,420035628002,7
EMS,E2,Q1,2023,420035629001,13
EMS,E2,Q1,2023,420035629002,6
EMS,E2,Q1,2023,420035629003,1
EMS,E2,Q1,2023,420035630001,6
EMS,E2,Q1,2023,420035630002,3
EMS,E2,Q1,2023,420035630003,6
EMS,E2,Q1,2023,420035630004,5
EMS,E2,Q1,2023,420035631001,6
EMS,E2,Q1,2023,420035631002,13
EMS,E2,Q1,2023,420035631003,9
EMS,E2,Q1,2023,420035632001,23
EMS,E2,Q1,2023,420035632002,54
EMS,E2,Q1,2023,420035632003,8
EMS,E2,Q1,2023,420039800001,70
EMS,E2,Q1,2023,420039801001,10
EMS,E2,Q1,2023,420039805001,5
EMS,E2,Q1,2023,420039806001,43
EMS,E2,Q1,2023,420039807001,28
EMS,E2,Q1,2023,420039808001,12
EMS,E2,Q1,2023,420039809001,8
EMS,E2,Q1,2023,420039812001,34
EMS,E2,Q1,2023,420039818001,4
EMS,E2,Q1,2023,420039822001,38
EMS,E2,Q1,2024,420030103001,73
EMS,E2,Q1,2024,420030103002,19
EMS,E2,Q1,2024,420030103003,15
EMS,E2,Q1,2024,420030103004,12
EMS,E2,Q1,2024,420030201001,102
EMS,E2,Q1,2024,420030201002,39
EMS,E2,Q1,2024,420030201003,99
EMS,E2,Q1,2024,420030201004,12
EMS,E2,Q1,2024,420030201005,89
EMS,E2,Q1,2024,420030201006,44
EMS,E2,Q1,2024,420030203001,36
EMS,E2,Q1,2024,420030305001,25
EMS,E2,Q1,2024,420030305002,21
EMS,E2,Q1,2024,420030402001,6
EMS,E2,Q1,2024,420030402002,19
EMS,E2,Q1,2024,420030404001,11
EMS,E2,Q1,2024,420030404002,12
EMS,E2,Q1,2024,420030405001,15
EMS,E2,Q1,2024,420030405002,21
EMS,E2,Q1,2024,420030406001,7
EMS,E2,Q1,2024,420030409001,22
EMS,E2,Q1,2024,420030409002,1
EMS,E2,Q1,2024,420030409003,3
EMS,E2,Q1,2024,420030501001,6
EMS,E2,Q1,2024,420030501002,12
EMS,E2,Q1,2024,420030501003,24
EMS,E2,Q1,2024,420030506001,22
EMS,E2,Q1,2024,420030506002,3
EMS,E2,Q1,2024,420030506003,2
EMS,E2,Q1,2024,420030509001,35
EMS,E2,Q1,2024,420030510001,12
EMS,E2,Q1,2024,420030510002,26
EMS,E2,Q1,2024,420030511001,16
EMS,E2,Q1,2024,420030603001,6
EMS,E2,Q1,2024,420030603002,20
EMS,E2,Q1,2024,420030605001,5
EMS,E2,Q1,2024,420030605002,6
EMS,E2,Q1,2024,420030703001,3
EMS,E2,Q1,2024,420030703002,18
EMS,E2,Q1,2024,420030703003,2
EMS,E2,Q1,2024,420030705001,3
EMS,E2,Q1,2024,420030705003,8
EMS,E2,Q1,2024,420030706001,1
EMS,E2,Q1,2024,420030706002,5
EMS,E2,Q1,2024,420030708001,6
EMS,E2,Q1,2024,420030708002,3
EMS,E2,Q1,2024,420030709001,23
EMS,E2,Q1,2024,420030709002,7
EMS,E2,Q1,2024,420030709003,3
EMS,E2,Q1,2024,420030709004,7
EMS,E2,Q1,2024,420030802001,3
EMS,E2,Q1,2024,420030802002,5
EMS,E2,Q1,2024,420030804001,16
EMS,E2,Q1,2024,420030804002,12
EMS,E2,Q1,2024,420030806001,6
EMS,E2,Q1,2024,420030806002,6
EMS,E2,Q1,2024,420030807001,4
EMS,E2,Q1,2024,420030807002,6
EMS,E2,Q1,2024,420030809001,13
EMS,E2,Q1,2024,420030809002,7
EMS,E2,Q1,2024,420030901001,10
EMS,E2,Q1,2024,420030901002,1
EMS,E2,Q1,2024,420030902001,5
EMS,E2,Q1,2024,420030902002,8
EMS,E2,Q1,2024,420030902003,15
EMS,E2,Q1,2024,420030903001,8
EMS,E2,Q1,2024,420030903002,7
EMS,E2,Q1,2024,420031005001,7
EMS,E2,Q1,2024,420031005002,9
EMS,E2,Q1,2024,420031011001,6
EMS,E2,Q1,2024,420031011002,4
EMS,E2,Q1,2024,420031011003,1
EMS,E2,Q1,2024,420031014001,11
EMS,E2,Q1,2024,420031014002,2
EMS,E2,Q1,2024,420031014003,4
EMS,E2,Q1,2024,420031014004,2
EMS,E2,Q1,2024,420031016001,12
EMS,E2,Q1,2024,420031017001,2
EMS,E2,Q1,2024,420031017002,5
EMS,E2,Q1,2024,420031018001,3
EMS,E2,Q1,2024,420031018002,11
EMS,E2,Q1,2024,420031102001,4
EMS,E2,Q1,2024,420031102002,6
EMS,E2,Q1,2024,420031102003,5
EMS,E2,Q1,2024,420031102004,3
EMS,E2,Q1,2024,420031106001,5
EMS,E2,Q1,2024,420031106002,2
EMS,E2,Q1,2024,420031106003,1
EMS,E2,Q1,2024,420031113001,8
EMS,E2,Q1,2024,420031113002,11
EMS,E2,Q1,2024,420031113003,1
EMS,E2,Q1,2024,420031113004,7
EMS,E2,Q1,2024,420031114001,9
EMS,E2,Q1,2024,420031114002,10
EMS,E2,Q1,2024,420031115001,8
EMS,E2,Q1,2024,420031115002,15
EMS,E2,Q1,2024,420031115003,30
EMS,E2,Q1,2024,420031115004,18
EMS,E2,Q1,2024,420031203001,12
EMS,E2,Q1,2024,420031203002,7
EMS,E2,Q1,2024,420031204001,4
EMS,E2,Q1,2024,420031204002,7
EMS,E2,Q1,2024,420031207001,14
EMS,E2,Q1,2024,420031207002,4
EMS,E2,Q1,2024,420031208001,11
EMS,E2,Q1,2024,420031208002,25
EMS,E2,Q1,2024,420031301001,10
EMS,E2,Q1,2024,420031301002,7
EMS,E2,Q1,2024,420031301003,17
EMS,E2,Q1,2024,420031302001,4
EMS,E2,Q1,2024,420031302002,7
EMS,E2,Q1,2024,420031303001,9
EMS,E2,Q1,2024,420031303002,9
EMS,E2,Q1,2024,420031303003,13
EMS,E2,Q1,2024,420031304001,12
EMS,E2,Q1,2024,420031304002,10
EMS,E2,Q1,2024,420031304003,6
EMS,E2,Q1,2024,420031306001,10
EMS,E2,Q1,2024,420031306002,5
EMS,E2,Q1,2024,420031306003,32
EMS,E2,Q1,2024,420031401001,2
EMS,E2,Q1,2024,420031401002,7
EMS,E2,Q1,2024,420031401003,9
EMS,E2,Q1,2024,420031401004,9
EMS,E2,Q1,2024,420031402001,5
EMS,E2,Q1,2024,420031402002,6
EMS,E2,Q1,2024,420031403002,8
EMS,E2,Q1,2024,420031403003,3
EMS,E2,Q1,2024,420031403004,4
EMS,E2,Q1,2024,420031404001,4
EMS,E2,Q1,2024,420031404002,1
EMS,E2,Q1,2024,420031404003,1
EMS,E2,Q1,2024,420031405001,21
EMS,E2,Q1,2024,420031405002,5
EMS,E2,Q1,2024,420031405003,3
EMS,E2,Q1,2024,420031406001,6
EMS,E2,Q1,2024,420031406002,7
EMS,E2,Q1,2024,420031406003,8
EMS,E2,Q1,2024,420031408001,2
EMS,E2,Q1,2024,420031408002,14
EMS,E2,Q1,2024,420031408003,7
EMS,E2,Q1,2024,420031410001,5
EMS,E2,Q1,2024,420031411001,6
EMS,E2,Q1,2024,420031413001,10
EMS,E2,Q1,2024,420031413002,3
EMS,E2,Q1,2024,420031413003,40
EMS,E2,Q1,2024,420031414001,2
EMS,E2,Q1,2024,420031414002,2
EMS,E2,Q1,2024,420031414003,2
EMS,E2,Q1,2024,420031414004,32
EMS,E2,Q1,2024,420031414005,16
EMS,E2,Q1,2024,420031516001,6
EMS,E2,Q1,2024,420031516002,13
EMS,E2,Q1,2024,420031516003,4
EMS,E2,Q1,2024,420031517001,12
EMS,E2,Q1,2024,420031517002,6
EMS,E2,Q1,2024,420031517003,3
EMS,E2,Q1,2024,420031517004,4
EMS,E2,Q1,2024,420031517005,5
EMS,E2,Q1,2024,420031517006,5
EMS,E2,Q1,2024,420031608002,3
EMS,E2,Q1,2024,420031608003,3
EMS,E2,Q1,2024,420031608004,2
EMS,E2,Q1,2024,420031609001,29
EMS,E2,Q1,2024,420031609002,37
EMS,E2,Q1,2024,420031702001,36
EMS,E2,Q1,2024,420031702002,11
EMS,E2,Q1,2024,420031702003,12
EMS,E2,Q1,2024,420031702004,15
EMS,E2,Q1,2024,420031706001,6
EMS,E2,Q1,2024,420031706003,6
EMS,E2,Q1,2024,420031803001,12
EMS,E2,Q1,2024,420031803002,14
EMS,E2,Q1,2024,420031803003,4
EMS,E2,Q1,2024,420031807001,3
EMS,E2,Q1,2024,420031807002,1
EMS,E2,Q1,2024,420031807003,9
EMS,E2,Q1,2024,420031903001,7
EMS,E2,Q1,2024,420031903002,5
EMS,E2,Q1,2024,420031911001,20
EMS,E2,Q1,2024,420031911002,9
EMS,E2,Q1,2024,420031914001,31
EMS,E2,Q1,2024,420031914002,12
EMS,E2,Q1,2024,420031915001,8
EMS,E2,Q1,2024,420031915002,7
EMS,E2,Q1,2024,420031916001,9
EMS,E2,Q1,2024,420031916002,2
EMS,E2,Q1,2024,420031916003,4
EMS,E2,Q1,2024,420031916004,5
EMS,E2,Q1,2024,420031916005,11
EMS,E2,Q1,2024,420031917001,18
EMS,E2,Q1,2024,420031917002,3
EMS,E2,Q1,2024,420031917003,3
EMS,E2,Q1,2024,420031918001,9
EMS,E2,Q1,2024,420031918003,5
EMS,E2,Q1,2024,420031918004,7
EMS,E2,Q1,2024,420031918005,2
EMS,E2,Q1,2024,420031918006,3
EMS,E2,Q1,2024,420031918007,7
EMS,E2,Q1,2024,420031919001,1
EMS,E2,Q1,2024,420031919002,3
EMS,E2,Q1,2024,420031919003,8
EMS,E2,Q1,2024,420031920001,2
EMS,E2,Q1,2024,420031920002,12
EMS,E2,Q1,2024,420031920003,5
EMS,E2,Q1,2024,420031920004,6
EMS,E2,Q1,2024,420031920005,5
EMS,E2,Q1,2024,420032022001,13
EMS,E2,Q1,2024,420032022002,2
EMS,E2,Q1,2024,420032022003,4
EMS,E2,Q1,2024,420032023001,10
EMS,E2,Q1,2024,420032023002,6
EMS,E2,Q1,2024,420032023003,15
EMS,E2,Q1,2024,420032023004,6
EMS,E2,Q1,2024,420032107001,10
EMS,E2,Q1,2024,420032107002,7
EMS,E2,Q1,2024,420032206001,10
EMS,E2,Q1,2024,420032206002,15
EMS,E2,Q1,2024,420032406001,13
EMS,E2,Q1,2024,420032406002,33
EMS,E2,Q1,2024,420032412001,2
EMS,E2,Q1,2024,420032412002,1
EMS,E2,Q1,2024,420032503001,11
EMS,E2,Q1,2024,420032507001,16
EMS,E2,Q1,2024,420032509001,9
EMS,E2,Q1,2024,420032602001,9
EMS,E2,Q1,2024,420032602002,12
EMS,E2,Q1,2024,420032607001,3
EMS,E2,Q1,2024,420032607002,3
EMS,E2,Q1,2024,420032609001,24
EMS,E2,Q1,2024,420032612001,10
EMS,E2,Q1,2024,420032614001,6
EMS,E2,Q1,2024,420032614002,12
EMS,E2,Q1,2024,420032614003,9
EMS,E2,Q1,2024,420032614004,23
EMS,E2,Q1,2024,420032615001,11
EMS,E2,Q1,2024,420032615002,9
EMS,E2,Q1,2024,420032620001,12
EMS,E2,Q1,2024,420032620002,21
EMS,E2,Q1,2024,420032620003,6
EMS,E2,Q1,2024,420032701001,4
EMS,E2,Q1,2024,420032701002,8
EMS,E2,Q1,2024,420032703001,16
EMS,E2,Q1,2024,420032703002,12
EMS,E2,Q1,2024,420032704001,6
EMS,E2,Q1,2024,420032708001,7
EMS,E2,Q1,2024,420032708002,9
EMS,E2,Q1,2024,420032708003,5
EMS,E2,Q1,2024,420032715001,10
EMS,E2,Q1,2024,420032715002,11
EMS,E2,Q1,2024,420032715003,16
EMS,E2,Q1,2024,420032814001,8
EMS,E2,Q1,2024,420032814002,11
EMS,E2,Q1,2024,420032815001,6
EMS,E2,Q1,2024,420032815002,8
EMS,E2,Q1,2024,420032901001,10
EMS,E2,Q1,2024,420032901002,12
EMS,E2,Q1,2024,420032901003,14
EMS,E2,Q1,2024,420032902001,6
EMS,E2,Q1,2024,420032902002,12
EMS,E2,Q1,2024,420032902003,4
EMS,E2,Q1,2024,420032902004,4
EMS,E2,Q1,2024,420032902005,5
EMS,E2,Q1,2024,420032904001,1
EMS,E2,Q1,2024,420032904002,19
EMS,E2,Q1,2024,420032904003,7
EMS,E2,Q1,2024,420032904004,6
EMS,E2,Q1,2024,420032904005,12
EMS,E2,Q1,2024,420033001001,5
EMS,E2,Q1,2024,420033001002,6
EMS,E2,Q1,2024,420033001003,12
EMS,E2,Q1,2024,420033001004,8
EMS,E2,Q1,2024,420033001005,5
EMS,E2,Q1,2024,420033001006,8
EMS,E2,Q1,2024,420033102001,6
EMS,E2,Q1,2024,420033102002,2
EMS,E2,Q1,2024,420033102003,3
EMS,E2,Q1,2024,420033102004,9
EMS,E2,Q1,2024,420033102005,11
EMS,E2,Q1,2024,420033103001,1
EMS,E2,Q1,2024,420033204001,15
EMS,E2,Q1,2024,420033204002,4
EMS,E2,Q1,2024,420033204003,3
EMS,E2,Q1,2024,420033206001,6
EMS,E2,Q1,2024,420033206002,8
EMS,E2,Q1,2024,420033207001,9
EMS,E2,Q1,2024,420033207002,7
EMS,E2,Q1,2024,420034230002,1
EMS,E2,Q1,2024,420034810001,1
EMS,E2,Q1,2024,420034810003,1
EMS,E2,Q1,2024,420034810004,1
EMS,E2,Q1,2024,420035616001,5
EMS,E2,Q1,2024,420035616002,6
EMS,E2,Q1,2024,420035616003,5
EMS,E2,Q1,2024,420035616004,3
EMS,E2,Q1,2024,420035617001,6
EMS,E2,Q1,2024,420035617002,5
EMS,E2,Q1,2024,420035619001,14
EMS,E2,Q1,2024,420035619002,17
EMS,E2,Q1,2024,420035620001,15
EMS,E2,Q1,2024,420035620002,19
EMS,E2,Q1,2024,420035620003,23
EMS,E2,Q1,2024,420035623001,12
EMS,E2,Q1,2024,420035623002,19
EMS,E2,Q1,2024,420035623003,9
EMS,E2,Q1,2024,420035623004,6
EMS,E2,Q1,2024,420035623005,3
EMS,E2,Q1,2024,420035623006,9
EMS,E2,Q1,2024,420035624001,9
EMS,E2,Q1,2024,420035624002,10
EMS,E2,Q1,2024,420035624003,4
EMS,E2,Q1,2024,420035624004,11
EMS,E2,Q1,2024,420035624005,11
EMS,E2,Q1,2024,420035625001,2
EMS,E2,Q1,2024,420035625002,3
EMS,E2,Q1,2024,420035625003,12
EMS,E2,Q1,2024,420035625004,13
EMS,E2,Q1,2024,420035626001,10
EMS,E2,Q1,2024,420035626002,16
EMS,E2,Q1,2024,420035626003,9
EMS,E2,Q1,2024,420035626004,3
EMS,E2,Q1,2024,420035627001,13
EMS,E2,Q1,2024,420035627002,17
EMS,E2,Q1,2024,420035628001,2
EMS,E2,Q1,2024,420035628002,4
EMS,E2,Q1,2024,420035629001,22
EMS,E2,Q1,2024,420035629002,11
EMS,E2,Q1,2024,420035629003,9
EMS,E2,Q1,2024,420035630001,17
EMS,E2,Q1,2024,420035630002,7
EMS,E2,Q1,2024,420035630003,5
EMS,E2,Q1,2024,420035630004,7
EMS,E2,Q1,2024,420035631001,11
EMS,E2,Q1,2024,420035631002,13
EMS,E2,Q1,2024,420035631003,8
EMS,E2,Q1,2024,420035632001,31
EMS,E2,Q1,2024,420035632002,40
EMS,E2,Q1,2024,420035632003,14
EMS,E2,Q1,2024,420039800001,89
EMS,E2,Q1,2024,420039801001,11
EMS,E2,Q1,2024,420039803001,1
EMS,E2,Q1,2024,420039805001,4
EMS,E2,Q1,2024,420039806001,44
EMS,E2,Q1,2024,420039807001,34
EMS,E2,Q1,2024,420039808001,8
EMS,E2,Q1,2024,420039809001,12
EMS,E2,Q1,2024,420039810001,3
EMS,E2,Q1,2024,420039811001,1
EMS,E2,Q1,2024,420039812001,18
EMS,E2,Q1,2024,420039818001,8
EMS,E2,Q1,2024,420039822001,47
EMS,E2,Q2,2015,420030103001,26
EMS,E2,Q2,2015,420030103002,7
EMS,E2,Q2,2015,420030103003,13
EMS,E2,Q2,2015,420030103004,7
EMS,E2,Q2,2015,420030201001,46
EMS,E2,Q2,2015,420030201002,33
EMS,E2,Q2,2015,420030201003,47
EMS,E2,Q2,2015,420030201004,9
EMS,E2,Q2,2015,420030201005,37
EMS,E2,Q2,2015,420030201006,22
EMS,E2,Q2,2015,420030203001,29
EMS,E2,Q2,2015,420030305001,17
EMS,E2,Q2,2015,420030305002,11
EMS,E2,Q2,2015,420030402001,7
EMS,E2,Q2,2015,420030402002,18
EMS,E2,Q2,2015,420030404001,3
EMS,E2,Q2,2015,420030404002,12
EMS,E2,Q2,2015,420030405001,13
EMS,E2,Q2,2015,420030405002,14
EMS,E2,Q2,2015,420030406001,5
EMS,E2,Q2,2015,420030409001,19
EMS,E2,Q2,2015,420030409002,3
EMS,E2,Q2,2015,420030501001,2
EMS,E2,Q2,2015,420030501002,8
EMS,E2,Q2,2015,420030501003,13
EMS,E2,Q2,2015,420030506001,11
EMS,E2,Q2,2015,420030506002,2
EMS,E2,Q2,2015,420030506003,1
EMS,E2,Q2,2015,420030509001,18
EMS,E2,Q2,2015,420030510001,5
EMS,E2,Q2,2015,420030510002,7
EMS,E2,Q2,2015,420030511001,1
EMS,E2,Q2,2015,420030603001,7
EMS,E2,Q2,2015,420030603002,14
EMS,E2,Q2,2015,420030605001,7
EMS,E2,Q2,2015,420030605002,2
EMS,E2,Q2,2015,420030703001,2
EMS,E2,Q2,2015,420030703002,5
EMS,E2,Q2,2015,420030703003,6
EMS,E2,Q2,2015,420030705001,2
EMS,E2,Q2,2015,420030705002,3
EMS,E2,Q2,2015,420030705003,6
EMS,E2,Q2,2015,420030706001,4
EMS,E2,Q2,2015,420030706002,5
EMS,E2,Q2,2015,420030708001,3
EMS,E2,Q2,2015,420030708002,2
EMS,E2,Q2,2015,420030709001,13
EMS,E2,Q2,2015,420030709002,1
EMS,E2,Q2,2015,420030709003,6
EMS,E2,Q2,2015,420030709004,1
EMS,E2,Q2,2015,420030802001,2
EMS,E2,Q2,2015,420030804001,9
EMS,E2,Q2,2015,420030804002,5
EMS,E2,Q2,2015,420030806002,4
EMS,E2,Q2,2015,420030807001,3
EMS,E2,Q2,2015,420030807002,2
EMS,E2,Q2,2015,420030809001,4
EMS,E2,Q2,2015,420030809002,3
EMS,E2,Q2,2015,420030901001,8
EMS,E2,Q2,2015,420030901002,4
